Id,Text,RelevanceScore
303456,"למי הייתה סמכות להחליט את זה? מי שם אתכם להחליט את זה?

היה צריך ללכת לוועדה להיתרים ולשכנע אותה. מי קבע? מה אתה מספר סיפורי סבתא – – – באמת.

מי החליט על ביטול העבודות? למה אתה לא נותן תשובה למליאה?

למה אתה לא נותן תשובה – – –

מי קבע את זה? למה אתה לא נותן – – –?

מדינת ישראל צריכה לשמור על החוק וגם – – – ראש הממשלה שלה, נתניהו. ואתה לא נותן תשובות למליאה.

אתה עומד עשר דקות ומספר סיפורי סבתא למליאה.

זה מה שאתה עושה פה. מי החליט את זה? מי שם אותך – – –

יושב-ראש הכנסת קבע את הדיון ליום אחר – –

– – כי אתם לא רוצים את הדיון.

האטרייה עומדת על הדוכן ומספרת סיפורי לוקשים.

השיטה הזאת שאתה מטיל עלינו את האחריות לא עובדת יותר.

– – – קודם תפתור את הבעיות שלכם בקואליציה – – – אופוזיציה – – –

– – – חבר הכנסת גפני – – –",1
303485,אתם הסוכנים של התעשייה הזאת.,1
303544,"תודה רבה, אדוני היושב-ראש. היום הכנסת ציינה בוועדות ובאודיטוריום את יום החקלאות. הדבר המרכזי שעלה זה שאין מדיניות בנוגע לחקלאות; החקלאות גוססת, ורווחי החקלאים נשחקו בשנים האחרונות. אני רוצה לקרוא, אדוני, את דבריה של אירית שביט. היא כתבה לי ככה: אני גרה עם משפחתי באזור היפה ביותר בארץ, פתחת-ניצנה, הנמצא 2 קילומטר מגבול מצרים. אנחנו מתגוררים במושב כמהין ומתפרנסים מגידול תבלינים טריים, גם לייצוא וגם לשוק המקומי. זה לא סוד שהחקלאות בארץ נמצאת בצומת דרכים קשה, ואחד הגורמים שמקשים עלינו במיוחד הוא מחיר המים הגבוה שאנחנו נדרשים לשלם, העומד על 2.5 שקלים לקוב, ועוד רוצים להעלות לנו ל-3 שקלים. אנחנו לא יכולים לעמוד בעלויות מהסוג הזה. כמעט בלתי אפשרי לקיים חקלאות עם מחירי מים כל כך גבוהים. רוב אזורי הארץ, מוסיפה אירית שביט, אינם משלמים מחיר מופקע שכזה, והגיע הזמן לעשות סדר בעניין. אני וכל חברי החקלאים בפתחת-ניצנה קוראים כאן היום: הורידו לנו את עלות המים במיידי כדי שנוכל לקיים את מה שאנחנו אוהבים לעשות – חקלאות. תודה רבה.",4
303581,אם תדאגו לחקלאים כמו שאתם דואגים – – –,4
303662,"גברתי היושבת-ראש, תודה רבה, חברי חברי הכנסת, אתמול הכנסת ציינה בישיבת אבל 15 שנה להירצחו של גנדי. בשנת 2005 הוכנס לספר החוקים הישראלי החוק להנצחת זכרו של רחבעם זאבי, המוכר בכינויו גנדי. הצעת החוק שאני מגישה היום מבקשת לתקן את העוול הזה, בעיני, לגבי גנדי, בוודאי אחרי שפורסמו טענות כל כך חריפות, כל כך מסמרות שיער, כפי שהובעו או כפי שהובאו בתחקיר המקיף של ""עובדה"". חברי חברי הכנסת, המדינה מממנת את ההנצחה של גנדי בסכומי עתק, בתקציבים שגבוהים בהרבה ממה שמפנים למורשת הרצל, למורשת ז'בוטינסקי. ואני חושבת שאסור לתת לכנסת לציין ולממן מורשת של עבריינות. מה שהתברר הוא שגנדי אינו דמות מופת, וההנצחה שלו אינה יכולה להיות הנצחה של מורשת. כי אדם שהואשם – ותכף אתייחס למה זה אומר אשמה על אדם לאחר מותו – אדם שהואשם, כפי שהתגלה בתחקיר של ""עובדה"" ובעדויות הנוספות שיצאו בעקבותיהן, אדם שהואשם שהוא התעמר בחיילות, שהוא אנס אותן, שהוא תקף אותן מינית, ניצל אותן מינית, אדם שהנחה לרצוח שבויים ולהתעלל בגופות שלהם, אדם שסיכן חיי חיילים, הילך אימים על עיתונאים, שלח רוצחים לנסות לפגוע בעיתונאית סילבי קשת – זו אינה דמות מופת, חברי חברי הכנסת, זו אינה דמות שמדינה צריכה להנציח אותה ולשלם מיליונים על ההנצחה שלה. אני רוצה להתייחס לטענה, חברי חברי הכנסת, שהיא טענה רצינית. גנדי נרצח רצח נתעב. חייבים לומר את זה. אמר ראש הממשלה אתמול – קראתי את הדברים שלו – הוא דיבר על הכחשת ההיסטוריה, והוא אמר שהוטחו נגד גנדי האשמות שהכאיבו לכולנו, בעיקר למשפחתו. ומה עם אותן נשים שגנדי הכאיב להן והן נושאות את הצלקות האלה עד היום, והן חשות פגועות ומצולקות בגופן ובנפשן? מה עם אותן נשים? אמר ראש הממשלה: הוא לא יכול להתגונן. זה נכון. אי-אפשר להוכיח את העובדות. עומדת לו זכותו לשם טוב. ואני אומרת לכם, חברי חברי הכנסת, שמוות אינו נותן פטור. נכון, זו סיטואציה ייחודית, אבל מוות אינו נותן פטור. להגיד שמעשיו של גנדי, כמו שאמר ראש הממשלה, אהבת הארץ וההתייחסות שלו לנופיה ולדמותה – אני בטוחה שגם יש לו זכויות, והיו לו זכויות – האם זה מכשיר את השרץ, חברי חברי הכנסת? אהבתו לארץ? ומה עם אהבת האדם? ומה עם אותן נשים שהוא פגע בהן? אני כבר לא מדברת שהוא היה אבי תורת הטרנספר, ומה היו העמדות שלו ביחס לאזרחי ישראל הערבים ובכלל. אבל, נכון. הוא נרצח בנסיבות טרגיות. האם זה אומר שעכשיו צריך לעשות מעשה הנצחה ב""חאן"", ובכלל לייצר סימטריה כאילו גנדי הוא בכלל רבין; כאילו הוא לחם בפלמ""ח והיה מפורצי הדרך לירושלים. לא, לא צריך לעשות את זה. ולא צריך לעשות ימי זיכרון, ולא צריך לעשות מורשת, ולא צריך לתת לגיטימציה לאנשים שתקפו מינית נשים, שפגעו בהן. חברי חברי הכנסת, היו אז זמנים אחרים. הצבא היה אחר, נשים חששו להתלונן. מפקדים התייחסו לחיילות צעירות כאילו הן רכוש, כאילו הן משהו שאפשר לבוא אליהן ולבצע בהן את זממם. זה לא הולך יותר. ונשים – בוגרות יותר, אני יכולה לומר, מבוגרות יותר – הפנימו את השיח החדש שנשים לא שותקות יותר על תקיפה מינית. וגם הן, אחרי שנים שהן נשאו ונצרו את הדבר הזה בלבן, החליטו לצאת והחליטו לומר את הדברים. וחייבים להגיד, אני לא תמיד חותמת בשתי ידי על תחקירים של ""עובדה"", וגם תחקירים עיתונאיים זה לא כזה ראה וקדש, אבל בעקבות התחקיר המקיף והרציני ש""עובדה"" עשו, הרבה מאוד נשים, כולל כאלה – לפחות שתיים מהן צלצלו אלי, הן לא הופיעו בתחקיר, וסיפרו לי את הסיפורים שלהן, את מעשי התקיפה שהן עברו. אז האם זה אומר שעכשיו המוות נותן פטור? האם אנחנו צריכים לעבור לסדר-היום? האם המדינה צריכה להבליג על זה שכשיוצאים סיפורים שאלוף בצה""ל הורה להתעלל בגופות שבויים – נראה לכם סביר שהמדינה תנציח את זה? זו מורשת? מה אחר כך הדיבורים על פקודה בלתי חוקית בעליל – להתעלל בגופות של שבויים? זו המורשת שהכנסת הזו רוצה להנציח? עכשיו אני רוצה לומר – – –

בשנים הראשונות אחרי הירצחו של גנדי הנשים היו תחת הרושם הנורא של הרצח. זה היה רצח נורא.

אבל ברבות השנים התפרסמו עדויות איומות – אני לא מדברת על התורה שלו, המזעזעת, שהייתה ידועה.

התפרסמו עדויות איומות על מעשים ומעשי תקיפה. האיש היה עבריין מין, האיש היה קשור לפשע המאורגן, ואתם כמו רחמים, רק ""רחמים לא ידע""?

אני קוראת לכם, חברי חברי הכנסת: אל תתנהגו כמו רחמים, ""רחמים לא ידע"". אתם יודעים. חברת הכנסת שאשא ביטון, עכשיו את יודעת מה הוא עשה.

וחברי הקואליציה – הם יודעים מה הוא עשה. האיש היה שייך לפשע המאורגן. האיש תקף מינית, היה עבריין מין. וכנסת ישראל – – –

כנסת ישראל אינה יכולה להנציח עבריינות כזאת. זאת המורשת. נכון, הכנסת היא לא בית-משפט, אבל המוות לא נותן פטור על עבריינות, חברת הכנסת מועלם.

נשים שהותקפו יוצאות ומדברות על זה. אתן הראשונות שצריכות להתבייש שבכלל נשארתן פה אתמול לציין את המורשת שלו, ואני מצפה מכן שתצביעו על ביטול החוק. תודה רבה.

גברתי היושבת-ראש, עמד כאן השר לוין על הדוכן ואמר שהצעת החוק הזאת היא בושה. אז אני רוצה לומר לשר לוין, ואני לא רואה אותו: השר לוין, יש בושה גדולה ויש בושה קטנה. הבושה הגדולה היא שאתה, שר בממשלת ישראל, מעז לעמוד כאן על הדוכן – –

– – ולהכשיר עבריינות מין, עבריינות פוליטית.

אתה מכשיר כאן אדם שהתחקירים ודברים שנאמרו – –

– – בעקבות התחקירים חשפו פן של אדם שלא רק אהבת ארץ-ישראל הייתה בראש מעייניו. אדם שתקף נשים – –

– – אדם שהורה להתעלל בגופות – –

– – אדם ששלח לאיים על העיתונאית סילבי קשת ועיתונאים אחרים.

ועכשיו אני רוצה להתמודד עם הטענה שלך על זכותו של אדם לשם טוב, בעיקר אחרי מותו, ועל חוסר היכולת שלו להתגונן. יש מתח, וכדאי שתכיר במתח הזה, בין זכותו של אדם לשם טוב – –

– – לבין זכות הציבור לדעת את האמת.

ולא הכול זה בית-משפט. ויש נורמות ציבוריות, גם אם הן לא עמדו למבחן בית-משפט. מי כמוך, הראשון שמדבר על זה, נורמות ציבוריות של מוסר, של אי-מתן לגיטימציה לתקיפת נשים, לעבריין מין – –

– – עבריין מין סדרתי. ועמד כאן ראש הממשלה אתמול, ועכשיו אתה מחרה מחזיק אחריו ומדבר על הפגיעה במשפחתו – –

ואני אומרת, אדוני השר, החוצפה שלך, לעמוד כאן ולגזור גזירה שווה בין אדם שהיה שייך לפשע המאורגן, אדם שהיה עבריין מין, לחברי מפ""ם, לאופן שבו הם מילאו את תפקידם – מה זה החוצפה הזאת שלך בכלל?

אני קוראת לכם, חברי הכנסת, תתעשתו – – –

– – – תתעשתו – גברתי היושבת-ראש, זה לא יכול להיות.

זה לא יכול להיות שאת לא משתיקה אותו.

גברתי היושבת-ראש, לא רק גנדי היה עבריין מין. לצערי, גם בכנסת ישראל יושבים אנשים שיוחסו להם עבירות לא פחות חמורות, ומי שמעז לזמזם לי באוזן – בתור מה אתה מגן על גנדי – –

– – בתור מי שסרסר בנשים? בתור מה אתה מגן על גנדי, שהוא עבריין מין?

יושב בכנסת ישראל חבר כנסת שהואשם בסרסור נשים – –

– – ואתה יושב ומגן על גנדי? מי אתה בכלל שתעז – – –",1
303676,"גברתי היושבת-ראש, אני הנחתי את הצעת החוק הזאת, להחזר הוצאות כספיות, כבר בכנסת השבע-עשרה, כשפנה אלי זוג שנסע להינשא בקפריסין ואמר בצדק: יש כאן מונופול של הרבנות, אין אפשרות להינשא בנישואים אזרחיים. אחד מהם היה מה שנקרא מנוע חיתון, השנייה הייתה מישהי שהמצפון שלה וההכרה שלה לא אפשרו לה להינשא באמצעות הממסד האורתודוקסי הדתי. הם פנו אלי, סיפרו לי שהם נסעו להינשא בקפריסין, וביקשו החזר הוצאות. טוב, מובן שאין חוק שמאפשר החזר הוצאות. פנינו לבג""ץ, ובג""ץ אמר בצדק: הדבר הזה צריך להיות מופנה למחוקק. ולכן, אני רוצה להודות לחברותי קסניה סבטלובה ומרב מיכאלי שהעלו את ההצעה הזאת. אנחנו מנסים לקדם אותה מאז הכנסת השמונה-עשרה. לא יכול להיות שבמדינה מתוקנת אין בחירה בנישואין. איך זה יכול להיות? אני לא מתנגדת ליכולת להינשא באמצעות הממסד האורתודוקסי; מי שמאמין בזה שילך לשם, זה בסדר גמור, אבל למה המונופול הזה? למה לא מאפשרים למי שחפץ בנישואים אזרחיים או בנישואים רפורמיים או קונסרבטיביים להינשא כאוות נפשו? ואם הם לא יכולים לעשות את זה בארץ והם בוחרים לעשות את הזה בקפריסין או בפראג או בקנדה או במקום אחר, תתכבד המדינה, שיש לה אחריות כלפי אזרחיה, ותממן את ההוצאות הכספיות שנגרמו להם בגין המהלך הזה, שלא מאפשר להם, בניגוד לזכות אדם בסיסית, שאנשים יוכלו להינשא עם בחירי לבם או עם בחירות לבן, איש ואישה, אישה ואיש, אישה ואישה או איש ואיש – מדינה מתוקנת צריכה לאפשר לאנשים לממש את הזכות שלהם לאהוב. ולכן, חברי חברי הכנסת, אני קוראת לכם עכשיו לא לתמוך בנישואים אזרחיים, אני קוראת לכם לתמוך במתן החזר על נישואים שלא בוצעו בארץ. לאט-לאט אני מקווה שיתבטל המונופול הזה של הרבנות, שישראל תהפוך למדינה מתוקנת שתאפשר גם בחירה בנישואים. אבל תעזרו לזוגות האלה; הם אזרחי המדינה, הם נסעו להינשא בחו""ל, למה שהמדינה לא תיקח על זה אחריות? תודה רבה.",1
303688,מי אסר עליכם להכניס את זה?,1
303738,"אדוני היושב-ראש, חברי חברי הכנסת, אני קודם כול רוצה לברך את חבר הכנסת החדש, מיכאל מלכיאלי, את כל המשפחה שלו, אני רואה אותה יושבת נרגשת, אני מודה שזה מרגש לראות אתכם. יש לך פה הרבה אתגרים, בכנסת הזאת, והמון הצלחה. אתה מגיע ברגע שאנחנו אמורים – וכמובן, אדוני השר, לא התייעצת קודם, אבל בסדר, טוב.

אני אתכונן לזה, אדוני, בהחלט. סמוך עלי. חברי חברי הכנסת, אנחנו דנים כאן – או בעיצומו של דיון – על התקציב. הציג את התקציב שר האוצר משה כחלון, ואני רוצה לומר משהו שאמרתי לשר, גם באופן אישי וגם באופן ציבורי אני אומרת אותו: מרצ לא תהיה אופוזיציה לתקציב שיש בו אלמנטים חברתיים, ובסוגיות מסוימות אנחנו כמובן נתמוך. אבל מה שמובא לנו כרגע זה תקציב שנצטרך להצביע נגדו, לצערי. ולפני שאני מדברת או צוללת לגופו של התקציב, אני רוצה לומר, או לתת איזו דוגמה – – –

מאה אחוז. כדי להבין איך הממשלה מתייחסת לתקציב המדינה שהונח כאן על השולחן מספיק להסתכל על מה שקורה עם תאגיד השידור הציבורי. חברי חברי הכנסת, אנחנו התבשרנו לפני שעה קלה שיש סיכום בין ראש הממשלה נתניהו ושר האוצר על הקמת ועדה לבחינת גורל התאגיד. אני אומרת לכם שהמשמעות של הקמת הוועדה היא בעצם לקבור קבורת חמור את תאגיד השידור הציבורי. חבל, אדוני שר האוצר, שאתה הולך עם ראש הממשלה לוועדה הזאת. אז אם לא ייקבר התאגיד החדש, מה שיקרה – עלול לקרות – שהם עלולים להגיע ביניהם להסכמה לחסל את שרשרת הפיקוד הבכירה, שנקבעה על-ידי גורמים מקצועיים – שהם יהיו אלה שינהלו את התאגיד. בכל מקרה, גם אם הם לא יקברו אותו סופית, הם יביאו אנשים צייתנים ברוחם ובדמותם, כי ראש הממשלה נתניהו רוצה שליטה פוליטית על תוכני השידור, והוא יעשה הכול, הכול, כדי להשיג אותה. והוא מוכן על הדרך לרמוס עיתונאים. גם ברשות השידור הישנה נותרו אנשים ללא ביטחון תעסוקתי, לא סגורים על מה יעלה בגורלם. בתאגיד החדש 500 איש נותרו ללא ביטחון תעסוקתי, עכשיו הם צריכים להמתין לוועדה החדשה. חברי חברי הכנסת, ראש הממשלה לא בוחל בשום אמצעים כדי לשלוט על התקשורת, להפחיד אותה, להכניע אותה, להפוך אותה לצייתנית וממושטרת. וההתייחסות של ראש הממשלה נתניהו לתאגיד השידור הציבורי על בסיס מספרים ושיקולי עלות מפספסת את הסיפור. אמרתי שלשום לשר האוצר, בהופיעו בפני ועדת הכספים – הוא הסביר לנו על התקציבים והכספים – אמרתי לו: למה אתה מטיל וטו כלכלי? במקרה הזה צריך להטיל וטו מוסרי, כי אין כאן שאלה כלכלית, השאלה מה תהיה דמותה של הדמוקרטיה בישראל, שנמצאת במתקפה חזיתית של ראש ממשלה היסטרי – היסטרי. והוא מטלטל את המדינה כולה בשביל האינטרסים הפוליטיים והציניים שלו. וזה גם הסיפור של התקציב. הדוגמה של התאגיד זה הסיפור של התקציב כולו, שעושים בו כל מיני פעלולים פיננסיים, הייתי אומרת, שנועדו לשרת את הפוליטיקאים, וודאי שלא את העם; פעלולים פיננסיים כדי להסביר איך התקציב הזה בעצם הוא תקציב חברתי. אז לא, הוא לא מספיק חברתי, חברי חברי הכנסת. והתקציב הזה נכנע בעצם, או הוא שיקוף של כניעה לשלושה ממסדים סחטניים: הממסד הביטחוני, הממסד המתנחלי וגם הממסד החרדי. ואחר כך זה כל השאר לצרכים חברתיים. אז אני רוצה להזכיר לחברי הממשלה: התקציב הזה קובע איך ייראה היום-יום של 8.5 מיליון תושבים בישראל, אזרחים בישראל. ומאחורי המספר הזה, של 8.5 מיליון, יש אנשים חיים, אמיתיים, בשר ודם. ואני רוצה להזכיר לכם כמה מהדברים שהתקציב הזה קובע עבורם: התקציב הזה קובע, למשל, כמה זמן ייקח לאישה בצפון שגילו לה ממצא מחשיד בשד – כמה זמן היא תצטרך לחכות בתור לאולטרה-סאונד; התקציב הזה קובע כמה תלמידים יהיו בכיתה בבית-ספר יסודי; התקציב הזה גם קובע כמה דמי אבטלה תקבל אישה בת 60, אישה שפוטרה ולא מצליחה למצוא עבודה; והתקציב הזה גם קובע מה גובה הקצבה החודשית שיקבל הקשיש שמתקשה להתלבש או להתרחץ בכוחות עצמו; התקציב הזה קובע אם אם חד-הורית שרוצה לעבוד תהיה זכאית למעון-יום מסובסד, ואם תהיה לה תחבורה ציבורית נורמלית למקום העבודה החדש שלה; והתקציב הזה קובע, חברי חברי הכנסת, אם לניצול השואה יהיה כסף לחמם את הבית בחורף הקרוב. אבל למה יעניינו חיי האזרחים את שרי הקואליציה? עמד כאן שר האוצר על הדוכן, הציג תקציב, ואף שר אחד לא ישב באולם. איזו התייחסות זו לתקציב? איזה ביזיון – איזו התייחסות זו לתקציב? מה זה אומר בעצם? הם עסוקים מדי, אבל במה הם עסוקים? הם עסוקים בלרדוף אחרי הזנב של עצמם. הממשלה הזאת עסוקה בלרדוף אחרי הזנב של עצמה, והפרקטיקה הזאת, של הפתיחה והסגירה של תאגיד השידור הציבורי, היא רק ביטוי ליחס המזלזל של הממשלה לכספי הציבור, לציבור ולתקציב כולו. תודה רבה, אדוני.",2
304101,"אדוני היושב-ראש, משפחת רבין היקרה, חברי חברי הכנסת, מכובדי כולם, קראתי אתמול שראש הממשלה אומר שיש ניסיונות מתמשכים לעוות את האמת ההיסטורית ולייחס לו, כך הוא כתב, את ההסתה שקדמה לרצח רבין. אז תן לי לומר לך משהו, אדוני ראש הממשלה: עם כל הכבוד, אתה לא הקורבן של רצח רבין. ולא יעזור נפתלי בנט, שר החינוך, שעולה כאן על הדוכן, מגלגל עיניים ואומר לראש האופוזיציה כאילו הוא הסית – ככה הוא אמר – ובעצם בדברים האלה שלו נותן הכשר להסתה. אתה, אדוני ראש הממשלה, יכול לספר עד כמה היית נגד הרצח. ומובן שהיית נגד הרצח, ומובן שלא אתה לחצת על ההדק. אבל אין אף אחד בעולם שהרוויח מרצח רבין כמוך, כי זה היה רצח מושלם ומשתלם. אתה חייב את הקיום הפוליטי שלך לרצח, וכל אזרח במדינה יודע את זה.

חברי חברי הכנסת, שלושה ימים לפני הרצח ראש הממשלה המנוח יצחק רבין סיפר למה הוא סירב לפגישה אתך. אני מצטטת: ""זאת תהיה איוולת מצדי לשחק בצביעות של יושב-ראש הליכוד"", הוא אמר, ""הוא ישב שם ונאם תחת תמונות הגסטפו, ואני אינני מאמין לו"". ואני אומרת, אדוני ראש הממשלה: זה הרי לא חדש שאתה מגנה את המעשים שלך בדיעבד ואז מבקש שימחאו לך כפיים. זה הרי לא חדש. אנחנו שמענו את זה רק לאחרונה, כשאתה התנצלת על ההסתה נגד הערבים שנוהרים לקלפיות.

ואני לא מוכנה למחוא כפיים לגינוי המגומגם שלך לאלימות דקה אחרי שעלית על המרפסת לנאום ואנשים למטה צעקו ""בדם ואש את רבין נגרש"". אתה שכללת לאמנות את הלגיטימציה שבהעלמת עין, וזה, לצערנו, הסתיים ברצח. חברי חברי הכנסת, ראש הממשלה יצחק רבין נרצח בשל דרכו המדינית ועל רקע פוליטי, בשל החתימה שלו על הסכם אוסלו והחתירה שלו להביא לסיום הכיבוש ולהסכם שלום, הסכם שלום עם הפלסטינים, וגם בשל היותו ראש הממשלה הראשון שחתם על הסכם קואליציוני עם הסיעות הערביות. וראש הממשלה רבין האמין בשיתוף פעולה עם אזרחי ישראל הערבים. הוא לא הסית נגדם. ואנחנו לא שכחנו, ויש מי שמנסה להשכיח, שהיו גורמים פוליטיים לאומניים ורבנים פונדמנטליסטים קיצוניים שחשבו שממשלה נבחרת וכנסת ריבונית שנסמכת על קולות של בוחרים ערבים אינה לגיטימית ואין לה מנדט לוויתורים על שטחי ארץ-ישראל. זאת הייתה הכנסת אז, ואלה היו הקולות שנשמעו אז. אין לי ספק, אדוני ראש הממשלה, שאתה לא רצית ברצח. אין לי ספק בזה. זה לרגע לא עולה בדעתי. אבל שוחררו כאן שדים מהבקבוק, ו-21 שנים אחרי הרצח, לצערי, הוכחת שאין לך שום בעיה לשחרר את הכוחות האלה שוב, כי ההסתה ממשיכה גם היום במשמרת שלך. והרבנים שהסיתו אז, שהוציאו פסק-דין רודף ואת ה""פולסא דנורא"", אותם רבנים ממשיכים להסית גם היום. לא מיצו אתם את הדין, לא עצרו אותם, והם ממשיכים לפרסם פסקי הלכה לחסידים שלהם ולעשות דין לעצמם. והיישר ממסדרונות הממשלה וכאן מהכנסת מסיתים נגד שלטון החוק, נגד שופטי העליון, נגד ארגוני החברה האזרחית שמותחים ביקורת על מדיניות הממשלה בהתנחלויות, נגד עיתונאים, נגד אזרחי ישראל הערבים ונגד השמאל. ומי שמסמן עיתונאית – אני מצטטת: כ""רודפת חיילים"", מי שטוען שעיתון ""הארץ"" פועל ממניעים נאציים, למד מהרצח רק איך לשכלל את ההסתה. אני אומרת, ובזה אני מסיימת: רבותי וגבירותי, חברי חברי הכנסת, עברו 21 שנים, אדוני ראש הממשלה. אני מציעה שתפסיק להתקרבן ותתחיל לקחת אחריות על מה שאתה אומר ועל מה שאומרים החברים שלך. תודה רבה.",4
304321,"זה המתנחלים, אתם קובעים מה יהיה פה.",5
304329,"אבל תן לשחרר קצת, אדוני – – –

גם אני מבקשת בקשה אישית. זה חוק נפיץ, תן לנו לשחרר, לא יקרה כלום.

לא. הקואליציה משחררת ואנחנו – – –

זאת התשובה שלך, השרה, בסוגיה שעומדת על הפרק? שאנחנו עושים פאזלים?

למה – – – למה יש לך מה להגיד – – –

זאת הייתה הצעה לסדר? אדוני היושב-ראש, זאת הייתה הצעה לסדר? אני שואלת אותך. אדוני היושב-ראש, זאת הייתה הצעה לסדר?

אולי השר גלנט יסביר לנו למה כולנו – – –

אדוני – – – לסדר שנתת. לא ראיתי שאתה שומר על – – –",1
305344,"מזמן לא אמרת משהו טוב על הרפורמים.

רוצה לשמוע בדיחה על מוישה?",1
